probe,RANKL_0h_1,RANKL_0h_2,RANKL_0h_3,RANKL_0h_4,RANKL_0h_5,RANKL_0h_6,RANKL_24h_1,RANKL_24h_2,RANKL_24h_3,RANKL_24h_4,RANKL_24h_5,RANKL_24h_6,RANKL_48h_1,RANKL_48h_2,RANKL_48h_3,RANKL_48h_4,RANKL_48h_5,RANKL_48h_6,RANKL_72h_1,RANKL_72h_2,RANKL_72h_3,RANKL_72h_4,RANKL_72h_5,RANKL_72h_6
31866,3.255856723,3.140597509,3.009369154,3.080241432,3.046690065,2.88882758,3.773978523,3.512940365,3.472427368,3.61116404,3.444677355,3.710626813,4.692783774,4.693801203,4.361183979,4.560731223,4.61583922,4.501367887,5.256160651,5.429873935,5.303159231,5.276871437,5.334208136,5.226840506
31881,2.244229978,2.134468669,2.246918031,2.479964234,2.192868325,2.379242362,3.353249803,3.405523113,3.039927944,3.379665517,3.187637425,3.237424125,3.005395087,2.989493422,2.951746018,3.113985952,3.297958549,3.057933893,3.072245021,3.115376848,3.093754778,3.232985892,3.162415387,3.220144778
31883,4.85746991,4.988327436,4.922353905,5.113919563,5.089492511,4.986293524,3.922384754,3.7041602,3.793048221,3.918683105,3.68380905,3.854755133,3.391179246,3.483087391,3.411415219,3.340592411,3.44238894,3.501293063,3.372975232,3.587780347,3.514148911,3.347114789,3.329672181,3.436603467
31930,6.397806284,6.320643255,6.038902058,6.543299141,6.19155266,6.183098716,4.556726726,4.249701089,4.381262503,4.465890856,4.385887549,4.376193062,5.024361141,5.278311879,5.055878388,5.325403487,5.307597887,5.09971596,5.624888417,5.388802792,5.143815595,5.31900979,5.374064214,5.24008047
31935,2.011662708,2.185120433,2.192994089,2.204731756,2.354966291,2.369238924,3.352471296,3.292741853,3.21370963,3.404234956,3.223517335,3.232706161,2.731458183,2.966388666,2.721331169,3.126215321,2.824268604,2.958771347,3.100897159,3.091560892,3.050074415,3.196379313,3.13297008,3.00048226
31938,3.046658634,3.150436105,3.202932919,3.349469337,3.122570968,3.377176213,3.399915101,3.356449511,3.245994892,3.523092613,3.290698485,3.449318639,2.452429635,2.602391376,2.439046096,2.495454264,2.588947019,2.550445388,2.155480916,2.263390879,2.377570355,2.453351705,2.479545565,2.420240561
31956,2.381291128,2.239394027,2.424619014,2.540524184,2.334280348,2.270667255,3.55710183,3.600141807,3.519619298,3.617047299,3.439684874,3.538592124,1.93109777,2.046965945,2.051957975,2.07876866,1.935234439,1.94329053,1.819260039,1.934859714,1.955999194,1.986689503,1.917840311,1.836118072
31957,2.754556722,3.03814678,2.819041808,2.972547908,2.820776452,3.177754717,4.519833044,4.420588453,4.271535941,4.654403321,4.313555072,4.559568906,2.267141033,2.358438346,2.350115308,2.26815701,2.534666443,2.521186186,1.890707565,2.105980972,2.165029504,2.059056787,2.239069224,2.156261259
32012,3.609289778,3.695850531,3.418007338,3.663655758,3.465727138,3.404875454,4.301101157,4.078536589,4.077485055,4.31571986,4.149358999,4.225730488,2.168445215,2.151805626,2.145467836,2.251914569,2.397013278,2.331213029,2.195241094,2.280109619,2.235222024,2.152356251,2.288030816,2.252930114
32023,1.78086289,1.986455852,1.809878203,1.980202012,1.782919651,2.053041983,2.162392773,2.163395764,2.242893769,2.286409708,2.507110383,2.137364396,2.32350193,2.507455522,2.464096883,2.587436447,2.596090769,2.578142287,2.107077778,2.125494903,2.170564235,2.104309578,2.189349012,1.932210687
32037,1.874057866,1.984241602,1.869075827,1.772754937,1.863556077,2.024842429,1.958139347,1.946236684,2.004738237,1.902055503,1.981322255,1.914548274,2.84543525,3.023222112,2.728158847,3.100737734,3.036929306,2.875766522,2.988247252,2.873837537,2.722522856,2.993691029,2.915696246,2.681163052
32038,2.200805269,2.064911384,2.177084002,2.141389693,2.146203863,2.077693667,2.040900881,2.021989941,2.219585016,2.224822988,1.890626687,2.1661831,2.823385065,2.972787934,2.857172704,2.985821604,2.950385012,2.850071483,2.76630394,2.994160161,2.794565353,2.780743692,2.95441648,2.677696625
32042,2.516651731,2.434379556,2.470908073,2.596869894,2.404734737,2.523408185,1.814641791,1.947408934,1.725787114,1.91181276,1.768833781,1.761915212,1.832664934,1.967191117,2.012196613,2.055927991,1.9557734,1.937314145,1.961573985,1.857458656,1.826420177,2.020073246,1.979410205,2.048191742
32058,3.502544263,3.52377588,3.301007736,3.325903249,3.379149286,3.436458009,2.32163052,2.309210212,2.333331622,2.471067695,2.429393847,2.24871227,1.876673912,1.964691508,1.821236065,1.89429062,1.906222734,1.896952105,1.92300504,1.983770184,1.877269913,2.004276943,1.891972397,2.124906753
32059,3.091385725,2.912225711,3.084302079,2.921748585,2.804395836,3.007907898,2.209908745,2.266534188,2.165656718,2.22571778,2.220117483,2.328324993,1.973475599,1.95381929,2.058808158,1.913260242,1.920967718,1.955502744,1.994434392,1.932173846,1.861344389,1.854046662,1.867287641,2.042534532
32078,4.17720095,4.218528365,4.079726159,4.143047313,4.044816842,4.18526376,2.725387872,2.69061502,2.574219501,2.537537589,2.592018903,2.737863898,4.918169304,5.041983722,4.780671583,4.852199569,4.971627554,4.922841919,6.688374454,6.932320525,6.834262457,6.698204108,6.801261081,6.802040276
32090,3.805208999,3.563380172,3.692989484,3.553831534,3.64565049,3.628951611,5.009406687,4.730862795,4.789393547,4.916299191,4.8687314,4.808035808,2.926732892,3.068719533,2.716274492,2.947045423,2.780024504,2.908370016,2.539369814,2.611841936,2.834675272,2.664855136,2.609856053,2.62076399
32132,2.919556038,2.840649708,2.793648934,3.08528366,3.059714921,2.892202795,2.520628045,2.228035009,2.279062387,2.412416691,2.264321505,2.270533405,1.761919939,1.787830572,1.768597477,1.892279404,1.972702515,1.934326105,2.010393853,2.12531672,1.858245887,1.91524548,1.895952296,2.004682769
32135,3.931246435,4.027790893,3.779606984,3.913421964,3.952280248,3.859429897,3.519573695,3.399982889,3.159757184,3.512225288,3.586275881,3.399082033,1.955823225,1.952338862,1.895658679,2.107686846,1.914830688,1.908868,1.749953072,1.855108543,1.71096765,1.810878076,1.783310284,1.972839287
32152,2.115662467,2.137482898,1.986217394,2.260555065,2.123269001,2.184351463,2.776499935,2.815135464,2.772674319,2.951441456,2.886450933,2.899084044,2.455619053,2.423383183,2.419866789,2.469444858,2.630908502,2.466831132,2.545654005,2.497023323,2.443284145,2.615402637,2.537889169,2.411381039
32201,1.966398864,2.028142831,2.009090059,1.896390753,2.087372651,2.038369239,3.873225791,3.295880969,3.668582948,3.490232336,3.771427073,3.69444156,2.946314937,3.145019132,2.92755598,2.907733022,2.879838668,2.916580596,2.966969516,2.863104789,2.850778729,2.792798337,2.958437475,2.831338965
32203,1.873358843,1.99230075,2.14118343,2.122644616,2.108882,2.133950465,2.520574831,2.464261511,2.389888721,2.48826951,2.285326663,2.197188005,2.430266513,2.605787645,2.693409833,2.658394839,2.601885284,2.418297437,2.927840264,2.959357191,2.934925261,3.038290937,2.922305027,2.752623221
32207,4.641801397,4.605717085,4.358184677,4.136002136,4.418547011,4.472865849,5.337438196,5.196415515,5.185725218,5.242039395,5.211708525,5.315624627,5.655939987,6.07486659,5.691987326,5.745795901,5.799712448,5.867360397,6.2793711,6.379378059,6.12995653,6.12498173,6.23649547,6.333613715
32214,2.471623729,2.65114173,2.675507311,2.593662338,2.658391709,2.582066068,4.151310576,3.733490847,3.621988239,4.004187727,3.983284646,3.907652768,2.033740799,2.027213814,2.090358417,2.167280935,2.041052932,1.925262466,1.876294854,1.951246997,1.931971785,2.038388001,2.071930072,2.039396952
32244,2.271898231,2.235651996,2.476838041,2.447152471,2.146903571,2.831263725,3.660685886,3.568652138,3.767612085,3.500844501,3.401527653,3.743321512,2.229095104,2.332358683,2.23199924,2.206530151,2.401730471,2.246755175,2.096570532,2.049959744,2.088051231,2.216054509,2.456463839,2.227825387
32276,3.026379231,3.618201232,3.191088733,3.589794444,3.242361331,3.520156997,3.435113701,3.499822547,3.427107302,3.579012529,3.439255497,3.465554866,2.471414994,2.574202276,2.451511742,2.395803888,2.699418277,2.515428763,2.459504265,2.309447871,2.482804866,2.447967258,2.463032909,2.475767859
32302,3.445648818,3.329117684,3.402090275,3.503570677,3.352245527,3.547995354,2.264300591,2.433887602,2.244869288,2.270011297,2.176733323,2.134323685,3.903939164,4.082087376,3.674730544,3.745962379,4.040708146,4.025043713,5.236744687,5.260435377,5.442379213,5.262049201,5.283379547,5.16650853
32305,2.496363449,2.188745972,2.425046186,2.392081111,2.424528732,2.541553963,3.095991919,3.176989882,3.213362425,3.449783523,3.201334896,3.281526877,3.583880007,3.459807648,3.529442983,3.737840936,3.773597748,3.76102822,3.382271075,3.490330005,3.49839923,3.750235469,3.942731555,3.881090908
32317,1.862109418,1.673772852,1.824576355,1.884489447,1.750659847,2.027386122,2.059009408,1.819572162,1.976427564,2.056354613,1.920739911,1.949472281,2.352914781,2.451785623,2.383999798,2.364987142,2.618947866,2.462848511,3.163745645,3.256695412,3.165997769,3.191197476,3.347402444,3.207369654
32337,1.89580471,1.988113699,1.919724561,2.014497311,1.72412981,2.050532103,2.957547581,2.80869002,2.824602644,2.964689823,2.813316329,2.902141577,5.36148285,5.414720093,5.271047032,5.277689211,5.305595178,5.166197681,5.017523054,5.128791733,5.095517263,4.953814288,5.187266084,4.995047645
32338,2.102090217,1.935745918,2.007625373,2.130730065,1.9560112,2.15122726,2.719933627,2.701443719,2.747952328,2.714175743,2.59590241,2.767810398,2.309199595,2.770427972,2.400409705,2.717410874,2.858489484,2.669194722,2.762481812,2.592900219,2.614694435,2.860229979,2.862426035,2.76865934
32340,3.718568127,3.914107672,3.748079661,3.821912851,3.775355744,3.970979517,4.847625408,4.844265373,4.73061876,4.944284977,4.749872931,4.884066098,4.780214431,5.132056915,4.994083166,4.858168155,5.025660827,4.851437745,5.125934041,4.998093437,4.92403583,5.050901513,5.001713037,5.190366689
32368,3.53272219,3.462355153,3.377370083,3.335533919,3.321203741,3.301121245,1.92392343,1.937170005,2.103406824,1.817863952,1.923860513,1.786475028,2.321577801,2.381015177,2.293575269,2.264602157,2.27351686,2.373140306,2.400267045,2.479824396,2.464014121,2.439965186,2.383555058,2.371536516
32372,2.053735966,2.20053922,2.072971751,2.18655916,2.134133532,2.101201627,3.069562165,2.933531075,2.852937559,3.126914717,3.038884199,3.000158379,2.424528572,2.472393319,2.493147646,2.544421887,2.599557629,2.529083377,2.436050818,2.141037596,2.365515732,2.229399192,2.268244329,2.361702284
32394,2.344862037,2.561773631,2.48236852,2.525210572,2.417466334,2.710070044,3.019628999,2.47213851,3.01669844,2.786488088,2.807926233,2.876743983,1.819787681,2.004623047,1.793430443,1.969821865,1.922510837,1.808149684,1.56687993,1.762159808,1.745006045,1.804888135,1.690187546,1.841258828
32434,1.787110448,1.614260698,1.926319925,2.039177737,1.973051405,2.126340894,3.894926097,3.949110421,4.019694879,4.223908363,4.0823553,3.885939731,3.029927834,3.152175499,3.176411701,3.288549639,3.254456799,3.125596161,3.252037422,3.146846842,3.182768241,3.488946316,3.379524341,3.081171283
32467,2.557883093,2.371947875,2.639620402,2.889004769,2.77814705,2.808613737,2.674287947,2.567890635,2.698102816,2.9189558,2.812548226,2.523651387,3.327745022,3.395681699,3.281233876,3.509761583,3.260257164,3.093300507,3.612096496,3.620919098,3.66860857,3.674681711,3.78154202,3.647884883
32469,2.06413258,2.084776061,2.146217824,2.278926033,2.218801135,2.316187475,2.602812633,2.571375595,2.642810121,2.927186454,2.591519126,2.498301925,2.758983168,2.88393607,2.834691293,3.120955954,2.847128746,2.835543067,2.879087318,2.93186379,2.87807527,3.127970949,3.089295466,2.988016321
32509,2.918515466,2.929956304,2.922126193,3.049197957,2.778154283,3.145290833,3.607990149,3.508881262,3.469124169,3.701246498,3.518712555,3.425072893,4.054695546,4.228788793,4.06700487,4.089109807,4.084483452,3.911707487,3.687866648,3.542784918,3.741673608,3.598642016,3.796805887,3.371407199
32512,2.642908943,2.788246752,2.656700187,2.739390292,2.620253721,2.656402936,1.9739234,2.136511859,2.029102686,2.010730052,2.164185104,2.057580168,2.063848465,1.985804262,2.075580099,2.17639939,2.091390447,1.907610406,1.784416183,1.909197575,1.827199266,2.051387809,1.89006414,1.865690027
32531,2.864090676,2.821177172,2.732428699,2.864926628,3.241753635,2.732737775,3.665271916,3.27421932,3.21181432,3.59467183,3.723612624,3.374364275,2.137161972,2.063894776,1.992994105,2.287509044,2.04736106,2.068997704,2.256825433,2.195179275,2.030568849,2.166481232,2.231796708,2.030229879
32563,4.197731366,4.165401886,3.937464003,3.99934511,3.807878777,3.93333053,4.173516037,4.16299098,3.919058873,3.85049504,3.924625029,4.208416889,6.699978441,6.804798415,6.395142492,6.530364882,6.585936087,6.514199728,4.581007143,4.807785985,4.83526068,4.496068018,4.635637718,4.721232941
32564,3.181422418,3.248470523,3.377937495,3.52843133,3.271988919,3.352026429,2.566123623,2.554946805,2.66712712,2.767737887,2.621490752,2.559336914,2.749958055,2.807828661,2.744176266,2.882621008,2.942541393,2.730241174,2.383348757,2.321983997,2.45888014,2.427858664,2.455454245,2.372083892
32567,4.381093784,4.261091578,4.324477381,4.459739417,4.271662714,4.328524851,5.325516436,5.334334976,5.399882353,5.425165336,5.262321668,5.224122425,2.92314928,3.181344094,3.041159104,3.114166381,3.015660594,2.96204898,3.231459084,3.212764259,3.138027402,3.25242386,3.257193736,3.063761039
32571,2.415844934,2.424093312,2.327497364,2.589963118,2.424875762,2.420130801,3.351878476,3.159385586,3.180586695,3.375534556,3.03948604,3.350547044,3.396831994,3.581569947,3.347756995,3.588864444,3.383466161,3.447253911,3.655806059,3.717274786,3.68435059,3.509999121,3.678245316,3.514516035
32582,5.14188908,4.996936111,4.900576951,5.066265443,4.96813053,4.990042641,5.041490542,4.97630757,4.978756653,5.077542253,4.935710291,5.041233518,7.851424383,8.011665275,7.774155335,7.923767086,7.922382396,7.770879413,5.790884637,6.096771246,5.908077892,5.952383461,5.897435345,5.773351371
32589,2.106939441,1.815542824,1.968595235,1.896535413,1.951452112,1.927528356,1.778904879,2.015388273,1.898506787,1.87656173,1.815266479,1.873515792,2.557415448,2.735261763,2.690690107,2.59350523,2.707712321,2.59976749,2.712732814,2.574520261,2.733003716,2.591883477,2.639100137,2.53376229
32620,3.770103794,3.63301205,3.436485856,3.663655758,3.745622944,3.560916059,5.330117936,5.082847945,5.017904675,5.249713733,5.068929831,5.353995405,5.202422149,5.428468267,5.199768854,5.14420619,5.27635558,5.26792393,4.649046755,4.682163761,4.627086802,4.371094489,4.583623897,4.437509646
32621,1.906727888,1.848006179,1.828278289,1.840697643,1.758425912,1.808632855,2.995889861,2.950540338,3.148123292,2.978654437,2.823227726,2.992545084,2.746243345,2.705990579,2.824882475,2.655984599,2.710390492,2.794625317,2.287617519,2.186393221,2.250468102,2.125370573,2.207709805,2.135511278
32646,7.008157787,6.983513167,7.066382113,7.428679326,7.144431178,6.985101794,5.69947047,5.592952185,5.683926452,6.086198328,5.688525212,5.682856376,7.369151645,7.594109946,7.279066081,7.543433517,7.534243763,7.526521048,9.670918481,9.759799202,9.74352479,9.978848547,9.723045673,9.718954019
32695,4.20653149,4.186998718,3.894940482,4.34677374,4.134075681,4.114072382,2.804930009,2.641722238,2.697261047,2.895468157,2.761258556,2.747116644,3.495681329,3.564349289,3.725662097,3.678900593,3.609373959,3.52846821,3.733408316,3.81145223,3.787901983,3.988465918,3.70903711,3.808478764
32703,2.09476288,2.008357794,2.078552815,1.888015092,1.827848593,1.951259561,2.412778906,2.282604307,2.450688739,2.160944128,2.312684115,2.335924217,2.547750849,2.939059973,2.887074409,2.696128813,2.986568173,2.817040431,2.919360524,3.076030118,3.101870099,2.739471866,2.964998273,3.36129893
32715,3.777654296,3.755340417,3.609653842,3.758040491,3.821849218,3.859388857,4.576839669,4.385382192,4.334890406,4.547932472,4.159445196,4.568678776,4.866542363,5.199259867,4.942324886,5.001408135,5.037480354,4.995041949,5.023808696,5.069276657,4.891482678,4.748150904,5.151922771,4.862591949
32735,4.181094873,3.921481239,3.851646711,4.050525343,4.094890786,4.045180019,5.087406232,4.890474855,4.907649609,5.10300984,5.152373292,5.01708504,5.236381655,5.354319031,5.240161624,5.392552675,5.52381664,5.240895123,5.355761042,5.495376943,5.280070185,5.567737089,5.63928844,5.731863976
32750,1.808121176,1.896891557,1.894601153,1.878966571,1.896390712,1.855788961,2.130505169,1.695182036,1.815314157,2.106539698,2.026718514,2.047613586,2.813468854,2.889967059,2.966708879,2.737659312,2.869757715,2.893371471,3.065145634,3.205034388,3.265924465,3.119217458,3.052748895,2.928238944
32760,2.102855716,2.060921972,1.921089891,2.257676848,2.058019487,2.0254003,2.729609033,2.56979528,2.642761316,2.89686093,2.828805186,3.000052373,2.33561479,2.424615971,2.365179067,2.410027291,2.457605626,2.35757072,2.495119265,2.396493152,2.550724268,2.733321934,2.619961753,2.343780543
32770,3.402175848,3.657886708,3.32948039,3.57053429,3.425934771,3.493565596,3.582814646,3.517194333,3.349214427,3.691686282,3.632800376,3.590705797,4.801502949,5.040297815,4.598646081,5.056834228,4.904798858,4.960934361,4.927210901,4.832514152,5.053439533,4.764965495,4.897332989,4.803697272
32785,2.72485477,2.773624992,2.597795486,2.658603,2.71791213,2.880646586,3.867497971,4.03069251,3.855092267,4.045629093,4.006743019,3.945182017,1.922787117,2.129665037,1.872372513,1.894798413,1.940058273,2.040917546,1.694805249,1.797343354,1.758459071,1.69438154,1.849269498,1.760615617
32790,2.383489915,2.395207711,2.325435627,2.370528003,2.385883039,2.501468967,2.392577776,2.297145785,2.458588073,2.472871437,2.425858197,2.488881744,2.677753068,2.948864454,2.828152171,2.731194727,2.82111194,2.847900554,3.29373325,3.369598168,3.32313557,3.350278454,3.37611818,3.219831303
32838,4.147063256,4.244798014,4.251166586,4.229186402,4.139359396,4.246598646,6.432671728,6.088135736,6.186957094,6.335315777,5.976672898,6.181634788,8.555967287,8.568347029,8.430219154,8.453838252,8.562152464,8.613960397,8.015075797,8.111900914,8.040619394,7.949308415,7.975802727,7.970541219
32839,3.091885623,2.89645796,2.797791249,2.821948872,2.696163396,3.035886627,4.568150122,4.237309366,4.316482752,4.600532152,4.266291056,4.332571455,2.308335122,2.515775204,2.49592932,2.675592901,2.313604939,2.539637665,2.046244858,2.218534273,2.122437512,2.072216989,2.248567158,2.141992761
32840,6.712626062,6.727309815,6.494484264,6.518658265,6.721508181,6.618094651,8.078640926,7.902674195,7.861132446,8.17343635,7.968076311,7.939876792,9.725122024,9.782462309,9.477251234,9.832939415,9.791303919,9.666630233,9.48350113,9.610283857,9.405590973,9.476159838,9.635188946,9.354989851
